ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2909,62,13,126,94074,1,2.94,2,250,0,0,0,1,0
2910,39,2,111,94804,3,4.5,1,30,0,0,0,1,1
2911,52,11,37,90906,4,5.4,2,182,0,1,0,1,1
2912,31,35,76,97621,1,2.02,2,188,0,0,0,1,1
2913,55,11,102,90662,4,7.35,1,212,1,0,0,1,0
2914,47,1,185,96718,2,5.41,3,126,0,0,0,1,1
2915,36,1,51,98654,3,5.19,2,291,0,0,0,1,0
2916,33,14,44,90942,2,7.28,3,295,0,0,0,1,1
2917,57,22,52,98349,2,7.3,3,22,0,0,0,1,1
2918,63,28,107,96415,2,1.52,3,17,0,0,0,1,1
2919,36,16,177,93309,3,1.59,2,78,0,0,0,1,1
2920,52,31,123,91326,4,6.21,2,33,0,0,0,1,1
2921,63,6,53,92106,2,7.68,1,106,1,0,0,1,1
2922,26,29,121,94799,1,5.5,1,198,0,0,0,0,1
2923,26,27,146,98839,3,3.58,2,190,0,0,0,0,0
2924,50,13,88,92938,4,5.63,1,231,0,0,0,1,1
2925,30,29,195,92483,4,2.22,3,61,0,0,0,0,1
2926,24,16,59,91375,2,7.98,3,41,1,0,0,1,0
2927,63,31,198,97856,3,3.73,2,23,0,0,0,1,1
2928,44,5,99,90244,2,7.49,3,162,0,0,0,0,1
2929,63,23,160,92348,1,3.73,2,182,0,1,0,0,1
2930,38,5,50,99059,4,7.46,2,94,0,0,0,1,1
2931,51,26,135,90479,4,3.02,2,82,0,0,0,0,1
2932,52,17,186,91935,3,6.2,3,92,0,0,0,1,1
2933,34,23,82,95757,4,7.63,2,277,0,0,0,1,1
2934,57,36,67,90087,3,5.34,2,104,0,1,0,1,1
2935,33,23,106,99432,2,5.58,1,84,0,0,0,0,1
2936,43,37,67,98764,1,1.27,3,60,0,0,0,1,1
2937,43,33,80,99005,3,4.06,2,207,0,1,0,1,1
2938,27,39,159,90178,2,7.15,1,157,0,0,0,1,1
2939,42,14,97,99917,1,2.31,2,68,0,0,0,0,1
2940,59,10,37,90162,4,6.41,3,261,0,0,1,1,1
2941,25,21,174,92640,1,5.57,1,233,0,0,0,1,1
2942,55,23,47,99197,1,2.17,1,138,0,0,0,1,1
2943,31,0,99,92348,1,2.62,2,279,0,0,0,0,1
2944,31,17,199,92421,4,3.71,2,230,0,0,0,1,0
2945,26,11,35,94298,3,1.44,3,50,0,0,0,0,1
2946,57,27,96,94142,3,7.35,3,238,0,1,0,1,1
2947,39,39,156,94503,1,6.05,2,18,0,0,0,1,1
2948,56,6,45,91217,2,3.24,1,177,0,0,0,1,0
2949,46,22,47,92474,2,2.75,3,208,0,1,1,1,0
2950,54,20,124,90929,1,5.67,3,130,0,0,0,1,0
2951,23,33,96,97958,1,3.68,1,230,1,0,0,1,0
2952,30,10,183,98508,2,2.22,2,91,1,1,0,0,0
2953,45,21,28,91502,1,3.73,3,30,0,0,0,1,1
2954,62,34,194,90420,1,7.03,1,248,0,0,0,1,1
2955,34,28,70,95830,3,1.01,3,123,0,0,0,1,1
2956,34,27,95,94358,3,3.26,1,135,0,0,0,1,0
2957,37,17,141,91449,1,7.72,3,272,0,1,0,1,1
2958,63,13,51,95811,1,0.61,2,99,0,0,0,1,1
2959,41,17,76,98619,4,7.18,1,218,0,0,0,1,0
2960,48,27,73,97871,3,3.31,3,103,0,0,0,1,1
2961,51,23,135,98588,1,1.92,3,96,0,0,0,1,1
2962,44,7,163,98987,4,0.61,1,202,0,0,0,0,1
2963,62,7,81,90106,4,1.03,1,20,0,0,0,1,1
2964,43,3,103,94049,4,1.79,2,197,0,0,0,0,1
2965,60,26,75,98289,4,0.69,1,111,0,0,0,1,0
2966,42,35,42,91903,3,3.02,3,148,0,0,0,0,1
2967,51,4,36,97649,4,0.84,2,242,0,0,0,1,1
2968,26,32,185,93570,3,5.69,1,182,0,0,0,1,1
2969,29,33,177,95376,4,6.64,3,283,0,0,0,1,1
2970,50,29,97,90042,4,7.16,1,299,0,0,0,1,1
2971,50,7,41,96385,2,4.62,3,88,0,0,0,0,1
2972,26,38,127,91577,3,7.6,3,221,0,0,1,1,1
2973,44,25,36,96065,2,0.54,2,247,0,0,0,1,1
2974,34,36,34,95885,2,1.51,2,176,1,0,0,1,1
2975,25,33,133,98576,4,2.7,1,117,0,0,0,1,0
2976,44,6,67,93577,3,6.42,2,173,0,0,0,0,0
2977,24,39,179,93238,1,7.14,1,218,0,0,0,1,1
2978,46,27,132,95244,4,5.14,2,217,0,0,0,1,0
2979,56,38,187,99888,3,3.37,2,76,0,0,0,0,1
2980,49,38,116,92134,2,5.49,1,87,0,0,0,0,1
2981,63,27,110,93892,3,1.86,2,77,0,0,0,1,1
2982,23,13,35,94321,4,3.93,2,200,1,0,0,1,1
2983,30,37,175,95776,3,4.31,2,63,0,0,0,1,1
2984,45,3,117,95828,2,1.29,2,3,0,0,0,1,0
2985,60,17,130,93815,3,0.75,1,82,0,0,0,0,1
2986,28,24,20,90295,3,6.13,3,192,1,0,0,1,0
2987,44,6,60,90413,2,4.51,1,5,0,0,0,1,0
2988,47,37,67,95956,4,2.99,1,192,0,0,0,0,1
2989,40,27,178,96278,1,3.78,1,216,1,0,0,0,1
2990,39,4,183,96668,2,7.68,2,21,0,1,0,0,1
2991,34,2,127,98195,2,3.39,2,144,0,1,0,1,1
2992,28,30,180,90177,4,1.28,3,284,0,0,0,1,1
2993,48,19,180,98937,4,3.98,2,144,0,0,0,1,1
2994,49,18,122,94354,3,5.36,3,1,0,0,0,0,1
2995,30,10,147,98843,2,0.59,3,287,0,0,0,1,1
2996,41,39,170,95914,3,2.99,2,224,0,1,0,1,1
2997,64,2,49,95482,3,3.45,3,213,1,0,0,0,1
2998,23,22,64,93271,4,3.98,1,165,0,0,0,1,1
2999,51,6,99,96687,4,2.76,1,140,0,0,0,1,1
3000,57,22,58,95392,3,5.5,1,63,0,0,0,1,0
3001,62,6,64,90289,2,7.59,3,211,0,0,0,1,1
3002,36,33,97,98994,2,7.35,3,288,0,0,0,1,1
3003,57,18,100,98425,3,5.48,1,97,1,1,0,1,1
3004,42,8,159,90407,1,4.3,2,165,0,0,0,0,1
3005,35,17,112,90693,1,6.69,1,125,0,0,0,1,1
3006,60,24,51,91169,4,6.77,2,156,1,0,0,1,1
3007,30,13,43,98623,2,6.72,2,249,0,0,0,0,1
3008,42,24,135,97782,3,1.68,3,60,0,1,0,1,1
3009,55,18,32,99174,3,0.69,3,31,1,0,0,1,1
3010,48,38,167,93044,2,7.87,2,273,0,1,0,0,1
3011,61,14,98,95530,4,7.7,2,20,0,0,0,0,0
3012,43,15,75,94992,4,4.73,2,11,0,0,0,1,1
3013,64,26,72,93924,1,7.95,3,243,0,0,0,1,0
3014,63,39,87,96970,2,6.28,1,102,0,0,0,1,1
3015,31,9,53,93312,2,4.38,2,275,0,0,0,0,1
3016,46,3,47,94318,3,3.42,3,6,0,0,0,1,1
3017,59,18,69,91688,2,4.95,1,129,0,0,0,0,1
3018,63,27,149,90467,1,4.37,3,298,1,0,0,1,1
3019,39,20,130,99537,2,7.95,1,96,0,0,0,1,0
3020,46,13,113,92422,3,4.18,3,276,0,0,0,0,1
3021,43,32,173,97279,1,6.77,1,284,0,1,0,1,0
3022,61,9,198,94507,3,6.6,2,287,0,0,1,1,1
3023,63,18,66,94721,2,1.04,3,172,0,0,0,1,0
3024,61,29,45,95371,4,1.15,1,204,0,0,0,1,1
3025,35,21,103,99203,2,5.45,1,102,0,0,0,0,1
3026,33,2,125,97541,2,2.44,1,112,0,0,0,1,1
3027,41,36,111,99869,3,5.43,2,130,0,1,0,1,1
3028,33,17,139,91486,4,1.58,3,38,0,0,0,1,1
3029,35,10,94,99608,2,3.48,1,7,0,0,0,0,1
3030,23,1,141,99549,1,1.27,2,45,0,0,0,1,0
3031,62,11,170,99583,1,2.62,2,193,0,0,1,1,1
3032,41,5,184,99770,3,1.16,2,5,0,0,0,1,0
3033,34,39,60,93749,3,7.78,2,57,0,0,0,1,0
3034,30,28,71,98059,4,3.46,2,168,0,0,0,1,1
3035,30,29,101,92503,3,7.26,2,121,0,0,0,1,1
3036,34,1,196,97855,4,7.78,2,248,0,0,0,1,1
3037,55,8,174,97055,2,7.32,3,206,0,0,0,1,1
3038,48,1,153,90399,1,3.91,3,114,0,0,0,0,1
3039,61,28,93,94382,1,6.34,2,238,0,1,0,0,0
3040,50,32,85,91539,1,1.65,1,53,0,0,0,0,0
3041,27,9,43,98428,3,1.21,1,75,0,0,0,1,1
3042,30,33,185,97185,3,7.08,1,168,0,0,0,1,1
3043,47,7,47,94910,2,0.73,2,47,0,0,0,1,1
3044,49,36,175,99119,3,7.79,1,223,0,0,0,1,1
3045,45,32,136,94509,4,5.54,3,69,0,0,0,1,0
3046,52,5,133,96051,1,3.65,3,154,0,0,0,1,1
3047,45,39,80,96152,2,1.56,3,46,0,1,0,0,0
3048,42,18,193,98611,4,5.92,3,278,0,0,0,0,1
3049,40,31,88,94124,4,4.72,2,201,0,0,0,1,1
3050,40,26,133,92395,3,5.83,3,141,0,1,0,1,1
3051,24,0,94,98852,3,3.63,1,125,0,0,0,1,1
3052,26,32,190,93950,1,1.0,1,152,0,0,1,0,0
3053,52,39,78,90449,2,2.86,3,64,0,0,0,1,1
3054,55,31,149,90379,4,2.86,3,95,0,0,0,1,1
3055,58,4,34,99442,3,0.57,3,180,0,1,0,1,0
3056,40,16,124,97285,3,0.57,1,177,0,0,0,1,1
3057,59,7,184,92301,2,2.98,1,128,0,0,0,1,0
3058,41,33,167,97710,2,5.96,3,38,1,0,0,1,0
3059,50,8,117,95792,3,5.18,1,299,1,1,0,0,1
3060,62,22,54,98918,3,2.29,1,132,0,0,0,0,1
3061,42,34,181,99659,1,5.02,2,108,0,0,0,1,0
3062,55,6,50,97216,2,5.36,3,71,0,0,0,0,1
3063,34,14,146,94905,4,4.42,3,207,1,0,0,1,1
3064,37,19,38,95999,3,4.41,2,64,0,1,0,1,1
3065,63,24,43,98607,3,3.27,2,240,0,0,0,1,1
3066,61,2,103,97122,3,1.43,1,78,0,0,0,0,1
3067,24,23,186,90599,3,3.39,2,87,0,1,0,1,1
3068,51,33,111,97288,1,3.09,3,177,0,0,0,1,1
3069,63,21,186,97921,2,4.94,3,261,1,0,0,1,1
3070,32,10,164,91567,3,6.92,3,65,0,1,0,1,0
3071,24,7,166,91094,2,3.32,1,104,0,0,0,1,1
3072,33,38,137,99639,4,5.82,1,97,0,1,0,1,1
3073,35,34,195,99684,4,6.59,3,95,0,0,1,1,1
3074,32,37,182,96191,4,2.09,3,45,0,0,0,0,1
3075,36,7,179,91458,4,7.26,1,30,0,0,0,1,1
3076,40,36,194,99400,2,1.03,1,203,0,1,0,1,1
3077,31,26,66,98046,4,7.26,2,147,0,0,0,1,0
3078,61,27,193,94934,4,1.73,1,131,0,0,0,1,0
3079,50,39,122,91354,3,3.03,1,185,1,0,0,1,1
3080,25,33,140,96473,3,5.04,3,188,1,0,0,1,1
3081,42,31,182,98404,3,7.29,3,126,0,0,0,1,0
3082,28,14,113,93894,1,2.42,3,296,0,0,0,1,1
3083,49,16,164,98032,3,6.23,2,86,0,0,0,1,1
3084,24,32,61,92963,4,5.83,1,120,1,0,0,1,1
3085,51,15,130,93042,2,1.7,2,134,0,0,0,1,1
3086,60,28,48,96973,4,4.1,1,198,0,0,0,0,1
3087,25,8,143,97139,2,4.11,1,170,0,0,0,1,1
3088,38,32,36,96930,4,2.78,3,259,0,1,0,1,1
3089,52,28,33,91732,1,6.35,1,123,0,0,0,1,1
3090,62,12,171,97870,3,7.44,2,241,0,0,0,1,1
3091,24,20,69,95340,4,5.87,3,70,0,0,0,0,1
3092,39,20,76,95111,3,7.8,2,58,0,1,0,1,1
3093,63,4,123,93081,1,0.88,2,108,0,0,0,1,1
3094,34,9,58,97802,1,0.78,3,40,0,0,0,1,1
3095,57,5,115,99462,3,7.2,1,285,0,0,0,1,1
3096,23,12,55,97527,3,7.23,2,145,0,0,0,1,0
3097,37,0,133,94868,2,1.3,1,285,0,0,0,1,1
3098,48,19,56,91529,3,3.18,3,51,0,0,0,1,1
3099,59,7,33,91081,3,6.77,1,175,0,0,0,1,1
3100,43,9,174,97994,2,1.46,1,278,0,0,0,1,1
3101,53,8,142,93531,4,2.51,3,164,1,0,0,1,0
3102,47,2,102,99343,2,5.61,1,251,0,0,0,1,0
3103,45,10,178,99914,4,7.86,2,102,0,0,1,1,0
3104,46,11,92,90716,4,6.48,2,52,0,0,0,1,1
3105,60,9,121,96229,4,6.33,2,254,0,0,0,1,0
3106,50,24,100,90204,2,3.07,1,172,0,0,1,1,0
3107,43,24,102,96784,2,5.46,2,250,1,0,0,1,0
3108,40,10,63,94094,1,1.35,1,176,0,0,0,1,1
3109,58,35,87,95482,4,7.94,1,48,0,0,0,1,1
3110,57,38,67,95740,2,4.1,1,110,0,0,0,1,1
3111,31,25,76,99524,1,5.29,1,209,1,0,0,1,0
3112,60,13,94,97219,4,7.07,3,247,0,0,0,0,1
3113,52,38,41,96154,2,0.51,2,174,0,0,0,1,1
3114,56,39,151,94842,2,7.82,2,106,0,0,0,1,1
3115,54,0,65,98103,2,3.19,1,152,0,0,0,1,0
3116,25,3,181,99429,3,3.05,3,154,0,0,0,1,0
3117,25,29,30,92018,1,1.59,1,139,0,0,0,1,0
3118,50,11,50,95051,2,6.94,2,150,0,0,0,1,1
3119,37,34,158,98709,3,7.03,2,272,0,0,0,1,1
3120,63,12,139,97835,1,0.65,3,43,0,0,0,1,1
3121,45,30,75,91438,1,0.92,1,70,0,1,1,0,1
3122,62,37,57,94086,3,7.39,3,124,1,0,0,1,1
3123,33,22,40,95127,1,1.42,1,151,0,1,0,1,1
3124,54,3,129,92052,3,5.16,3,219,0,0,0,0,1
3125,58,15,113,97529,4,5.15,2,214,0,1,0,1,0
3126,55,6,157,97147,2,7.02,3,143,0,0,0,1,1
3127,46,21,173,94368,3,4.79,2,106,0,0,0,1,1
3128,61,28,155,94517,1,3.76,2,280,0,0,0,1,0
3129,56,10,27,92312,1,7.81,1,63,0,0,0,1,1
3130,50,32,91,95577,4,2.22,3,283,0,0,0,1,1
3131,59,28,138,98973,4,2.47,3,264,0,0,0,1,1
3132,29,38,53,91244,4,1.14,3,5,0,0,0,1,1
3133,26,11,163,92416,4,7.81,3,167,0,0,0,1,1
3134,59,6,124,96490,4,5.8,1,172,0,0,0,1,1
3135,23,38,160,96168,2,0.59,1,118,0,0,0,1,1
3136,23,25,106,99167,3,5.78,1,225,0,0,0,1,1
3137,42,39,169,95839,4,3.53,2,173,0,0,0,1,1
3138,41,8,174,98608,4,7.76,2,128,0,0,0,1,1
3139,51,33,83,98406,2,2.58,2,186,0,0,0,1,1
3140,32,12,21,99327,3,5.83,1,62,0,0,0,1,0
3141,40,35,128,97097,4,5.21,2,273,0,0,0,1,1
3142,50,24,45,95009,3,0.59,3,85,0,0,0,1,0
3143,57,23,102,91582,3,7.14,2,209,0,0,0,1,1
3144,53,16,126,98924,2,1.55,1,192,0,0,0,1,1
3145,49,1,88,97876,2,5.48,1,237,0,0,0,1,0
3146,33,12,116,92427,4,6.32,1,19,0,0,0,1,1
3147,60,30,49,95721,1,5.23,1,181,0,0,0,1,1
3148,27,28,27,98423,2,1.23,3,47,0,0,0,0,1
3149,30,27,57,94930,3,7.81,2,227,0,0,0,1,1
3150,56,26,100,94353,3,2.28,2,53,0,0,0,0,1
3151,34,14,127,97832,4,5.21,1,101,0,0,0,1,1
3152,60,30,84,95375,4,6.48,2,88,0,0,0,1,0
3153,23,39,86,90402,4,7.54,3,143,0,0,0,1,1
3154,53,14,193,96567,3,5.03,1,147,0,1,0,1,1
3155,26,32,109,94865,2,2.44,2,229,0,0,0,0,0
3156,27,19,114,98146,1,6.77,2,249,1,0,0,1,1
3157,52,11,91,90064,2,1.72,2,224,0,0,0,1,1
3158,46,36,62,92237,1,0.67,2,160,0,0,0,1,1
3159,25,8,65,97770,2,7.31,1,167,0,0,0,1,0
3160,33,22,144,99141,4,4.82,1,109,0,1,0,1,1
3161,26,7,182,90172,3,1.02,3,260,0,0,0,1,0
3162,48,31,58,97935,1,4.85,1,172,0,0,0,1,1
3163,49,13,70,92675,2,1.59,2,296,0,0,0,1,1
3164,49,26,23,99442,3,0.74,2,242,0,0,0,1,1
3165,64,24,140,94005,1,1.37,2,208,0,1,0,0,1
3166,28,12,99,96544,1,6.31,3,242,0,0,0,0,1
3167,37,20,96,98829,3,6.17,1,253,0,0,0,1,1
3168,52,30,198,90948,4,5.03,1,81,0,0,0,1,1
3169,64,36,152,91694,3,2.07,1,30,0,0,0,1,1
3170,59,4,74,94757,4,6.04,2,3,0,1,0,1,1
3171,59,12,39,96282,2,3.56,2,193,0,0,0,0,1
3172,64,27,171,90142,2,4.33,2,55,1,0,0,1,1
3173,59,24,183,96001,3,7.23,3,260,0,0,0,1,1
3174,57,34,53,96652,4,3.93,3,80,0,0,0,1,0
3175,45,38,141,94581,2,5.2,2,53,0,1,0,1,1
3176,28,6,128,95087,4,7.71,3,95,0,0,0,1,1
3177,26,37,145,91460,4,3.89,3,256,0,0,0,1,1
3178,40,31,73,93887,4,4.71,3,203,0,0,0,1,0
3179,31,2,181,98484,3,4.88,1,210,0,0,0,1,1
3180,51,38,164,99835,4,2.31,3,125,0,0,0,1,1
3181,35,36,152,90837,3,6.03,2,6,0,0,1,1,1
3182,39,21,108,99229,2,5.95,1,124,0,0,0,1,1
3183,54,7,165,95846,2,2.1,3,270,1,0,0,0,1
3184,44,16,72,98463,1,0.6,2,107,0,0,0,1,1
3185,26,26,69,92369,1,7.99,3,259,0,0,0,1,1
3186,27,32,91,98997,2,4.86,2,69,0,0,0,1,0
3187,59,16,192,93174,4,1.86,2,37,0,0,0,1,1
3188,63,11,160,95985,4,2.63,3,174,0,0,0,1,1
3189,35,26,35,90882,2,5.13,3,187,0,0,0,1,1
3190,56,7,32,99023,2,1.53,1,226,1,0,0,0,1
3191,44,22,39,93171,1,0.78,3,257,0,0,1,1,0
3192,45,28,85,92040,4,6.49,2,196,0,0,0,0,1
3193,25,19,66,96732,2,5.87,1,7,0,0,0,0,1
3194,64,15,166,99786,1,2.82,2,50,1,0,0,1,1
3195,56,16,192,96372,1,0.94,2,221,0,0,0,1,1
3196,54,15,184,99818,4,4.15,3,18,0,1,0,1,1
3197,43,18,141,95985,1,2.57,2,246,1,0,0,1,1
3198,43,7,73,97562,1,3.48,3,30,0,0,0,1,1
3199,33,37,25,95900,3,2.55,2,79,0,0,0,1,1
3200,61,37,33,97965,2,1.81,1,21,0,0,0,1,1
3201,26,28,151,95316,4,3.4,3,288,0,0,0,1,0
3202,23,35,105,98465,2,7.74,1,241,0,1,0,1,1
3203,50,25,181,90589,3,2.5,3,213,0,0,0,0,1
3204,46,30,46,98774,4,3.02,1,199,0,0,0,1,1
3205,57,11,26,95063,2,2.97,3,164,0,1,0,1,1
3206,35,16,150,93633,1,4.1,1,139,0,0,0,1,1
3207,56,14,194,91990,4,6.83,1,284,0,0,0,0,1
3208,33,8,21,96515,3,3.52,3,12,0,0,0,1,1
3209,58,38,99,91258,1,6.55,3,25,0,0,0,0,1
3210,39,11,172,92866,3,1.36,2,21,0,0,0,0,1
3211,57,31,79,93738,1,7.21,2,75,1,1,0,1,1
3212,40,24,43,90571,2,1.89,3,91,0,0,0,1,0
3213,62,38,34,98736,2,0.79,3,265,0,0,0,1,1
3214,44,17,114,94222,2,1.69,1,47,0,1,0,0,1
3215,46,14,161,90637,3,1.93,1,169,0,0,0,0,1
3216,41,31,153,98232,4,4.31,2,244,0,0,0,1,1
3217,59,5,100,94882,2,3.87,2,227,0,0,0,1,1
3218,61,34,37,94392,3,5.87,2,186,0,0,0,1,0
3219,43,33,39,99812,1,0.88,1,167,0,0,0,1,1
3220,30,37,134,93672,2,4.23,1,202,0,0,0,0,1
3221,50,4,59,99491,1,2.99,1,5,0,0,0,1,1
3222,27,17,58,97257,2,5.23,2,131,0,0,0,1,1
3223,39,15,199,94711,1,0.83,3,244,0,0,0,1,0
3224,59,7,51,95643,3,0.76,2,90,0,0,0,1,1
3225,58,24,143,90159,2,3.7,1,125,0,0,1,0,1
3226,41,31,127,99923,3,6.59,2,241,0,1,0,1,1
3227,49,25,46,95938,3,5.53,2,248,0,0,0,1,0
3228,56,21,129,99924,1,0.63,2,6,1,0,0,1,1
3229,33,30,199,90580,2,1.84,2,87,0,0,0,0,1
3230,34,9,116,98411,4,2.2,1,85,0,0,0,0,1
3231,43,11,93,97586,4,3.67,2,144,0,0,0,1,0
3232,33,27,36,94474,3,4.9,1,197,0,0,0,1,0
3233,61,5,68,99941,1,2.12,2,163,1,0,0,1,1
3234,50,19,100,97073,1,3.37,1,144,0,0,0,0,1
3235,27,4,135,99662,1,4.88,3,0,0,0,0,1,0
3236,39,22,42,95059,2,3.38,1,119,0,0,0,1,1
3237,42,8,117,94328,2,1.57,1,66,0,0,0,0,0
3238,63,28,91,91394,1,4.19,3,48,0,0,0,1,0
3239,34,15,160,90921,4,2.93,3,286,0,0,0,1,1
3240,28,21,170,92773,4,6.98,3,23,0,0,0,1,0
3241,39,7,76,94462,2,6.32,3,210,1,0,0,0,0
3242,41,19,167,94576,1,1.93,3,292,0,0,0,1,1
3243,48,13,105,93434,4,1.64,3,62,0,0,0,1,1
3244,54,38,199,96733,4,3.11,2,55,0,0,0,1,1
3245,28,36,42,99310,2,3.59,2,17,0,0,0,1,1
3246,58,33,124,91865,2,7.49,3,76,0,1,0,1,0
3247,60,10,182,90724,4,2.76,1,259,0,1,0,1,1
3248,33,39,86,90711,1,7.01,1,120,0,0,0,0,1
3249,55,32,53,97710,4,4.29,3,183,1,0,0,1,1
3250,46,30,52,95080,4,7.14,2,47,0,0,0,1,0
3251,45,33,65,90390,1,5.76,2,146,0,0,0,1,1
3252,37,6,100,99262,2,5.81,1,281,0,0,0,1,0
3253,49,22,192,94487,1,4.39,3,293,0,0,0,0,1
3254,33,6,166,98116,1,6.8,2,79,0,0,0,0,1
3255,39,24,106,96747,1,2.41,3,235,0,1,0,1,1
3256,36,2,34,96066,1,7.31,3,228,0,0,0,1,1
3257,49,37,142,94494,2,5.28,1,283,0,0,0,1,1
3258,40,19,140,93572,4,3.79,3,60,0,1,0,1,0
3259,50,33,97,97769,3,7.87,3,219,0,0,1,1,0
3260,26,29,85,92311,2,6.97,1,88,0,0,0,1,1
3261,29,16,58,96773,1,6.29,2,263,0,0,1,1,0
3262,57,9,37,96905,4,2.55,3,227,0,0,0,1,1
3263,31,34,179,93642,4,7.8,1,102,0,0,0,0,0
3264,30,19,40,96338,1,6.07,2,87,1,0,0,1,1
3265,39,17,187,92609,2,5.04,3,22,1,0,0,1,1
3266,39,26,46,99622,1,7.41,2,292,0,0,0,1,1
3267,55,35,21,96240,4,1.72,1,266,0,0,0,1,1
3268,54,22,116,97806,4,1.54,3,16,0,0,0,1,1
3269,30,31,58,90757,2,4.73,1,284,0,0,0,1,1
3270,41,9,75,95086,3,0.93,1,161,0,0,0,1,1
3271,60,10,126,96220,1,5.48,3,77,1,0,0,1,1
3272,25,37,146,99931,3,2.31,1,121,0,0,0,1,0
3273,27,5,32,95602,4,1.39,2,111,0,0,0,1,0
3274,35,33,145,99326,3,3.57,1,238,1,0,0,1,1
3275,53,35,75,96121,1,3.99,3,209,0,0,0,1,0
3276,38,36,47,98956,1,1.78,3,1,0,0,0,1,1
3277,54,16,83,92725,4,0.81,2,202,0,0,0,0,0
3278,44,39,90,93368,2,3.61,3,286,0,0,0,1,0
3279,51,39,188,93497,2,6.2,1,116,0,0,0,0,0
3280,44,11,138,98174,4,7.06,1,299,0,0,0,0,0
3281,25,20,119,99864,1,1.23,3,113,0,0,0,0,0
3282,32,39,60,95642,2,4.44,2,73,0,0,0,1,1
3283,64,18,23,98774,3,2.48,2,240,0,1,0,1,1
3284,43,2,177,94766,4,3.31,3,53,0,0,0,1,0
3285,38,17,107,94633,3,7.5,1,158,0,0,0,1,1
3286,34,18,103,91821,1,3.14,3,108,1,0,0,1,1
3287,24,5,65,91185,2,3.24,3,279,0,0,0,1,0
3288,63,15,178,91637,1,2.07,2,152,0,0,0,0,0
3289,46,7,107,97236,3,7.7,1,162,0,0,0,0,1
3290,57,17,26,98380,1,3.92,2,56,0,0,0,1,1
3291,52,38,96,91746,1,4.78,2,213,0,0,0,1,1
3292,52,11,155,95797,4,3.9,1,27,0,1,0,0,1
3293,57,9,191,98089,4,2.4,1,203,0,0,0,1,1
3294,41,6,160,92620,1,6.58,1,32,0,0,0,1,1
3295,30,0,112,97597,4,0.71,3,121,0,0,0,1,0
3296,48,35,39,98002,1,5.68,1,15,1,0,0,0,1
3297,62,20,97,96107,3,4.96,3,153,0,0,0,1,1
3298,29,36,179,99376,4,1.58,2,217,0,0,0,1,1
3299,52,23,197,92793,1,1.74,1,104,0,1,0,1,0
3300,29,24,46,92500,4,5.44,3,76,0,0,0,1,1
3301,25,6,139,98361,1,2.84,3,86,0,0,0,1,1
3302,23,16,44,94925,4,2.49,3,30,0,0,0,1,1
3303,58,28,71,91080,2,0.94,3,99,1,0,0,1,1
3304,47,29,40,99455,1,6.25,2,154,0,0,0,0,1
3305,59,6,37,94864,2,7.12,1,291,1,0,1,0,0
3306,23,32,58,94453,1,6.65,1,105,0,0,0,0,1
3307,37,6,34,92248,2,4.0,1,229,0,0,0,1,1
3308,59,23,72,91325,1,4.5,1,2,0,0,1,0,1
3309,35,10,57,93873,4,2.32,1,221,0,0,0,1,0
3310,62,8,195,91688,2,1.8,1,120,0,0,0,1,1
3311,30,11,71,92985,4,6.67,3,159,0,0,0,1,0
3312,27,34,91,92076,1,6.49,1,270,0,0,1,0,1
3313,31,3,47,99721,4,6.33,3,193,0,0,0,1,0
3314,23,35,163,91461,1,3.98,2,217,0,0,0,0,1
3315,58,27,137,99594,4,6.98,3,190,0,0,0,0,0
3316,57,12,163,90072,2,7.45,2,251,0,0,0,1,1
3317,24,22,54,96030,1,2.96,1,225,0,0,0,1,1
3318,62,18,164,94611,4,2.19,2,0,0,0,0,1,1
3319,45,36,118,92796,1,3.98,2,132,0,0,0,1,1
3320,31,38,71,97717,1,1.84,3,89,0,0,0,1,1
3321,56,23,159,94516,1,7.13,3,5,0,0,0,1,1
3322,36,15,102,92493,3,3.03,2,243,0,1,0,1,1
3323,26,32,67,94231,1,4.82,2,132,0,0,0,1,1
3324,52,11,41,93576,4,4.96,1,115,0,0,0,0,0
3325,53,33,142,98100,3,4.36,3,72,0,0,0,1,1
3326,60,6,146,95728,4,1.67,2,155,0,0,0,1,1
3327,33,10,196,90032,3,7.93,3,210,0,0,0,1,1
3328,57,30,71,94373,1,1.79,1,68,0,0,0,1,1
3329,30,28,98,93598,2,6.14,1,299,0,0,0,1,1
3330,25,12,148,92392,2,6.44,2,143,0,0,0,1,1
3331,36,30,85,96705,1,1.59,1,198,0,1,0,1,1
3332,35,1,83,96790,3,7.5,2,205,0,0,0,1,0
3333,54,38,27,92677,4,4.16,3,200,0,0,0,1,0
3334,56,14,44,91401,2,5.22,3,238,0,0,0,1,1
3335,41,10,113,90817,1,5.32,2,67,0,0,1,1,1
3336,60,33,198,96203,1,4.29,2,170,0,0,0,1,1
3337,38,38,34,99852,3,1.57,2,296,0,0,0,1,1
3338,24,3,197,94562,2,6.14,3,69,0,0,0,1,1
3339,62,10,141,94723,1,4.86,3,286,0,0,0,1,1
3340,39,28,94,92438,2,1.39,1,16,0,0,0,1,1
3341,56,1,123,96828,4,5.75,1,136,0,0,0,1,0
3342,64,15,57,91210,1,5.77,3,218,0,1,0,1,1
3343,38,38,187,96641,1,4.61,3,5,0,0,0,1,1
